EMP_ID,Overall_satisfaction_level,Satisfaction_over_Last_Evaluation,number_project,avg_montly_hours_in_Ofiice,Number_Of_Years_in_Company,Work_accident,promoted_In_Last_5_year?,Department ,salary,left
E22619,0.63,0.84,4,181,3,0,0,technical,medium,0
E22620,0.79,0.99,4,177,3,1,0,support,medium,0
E22621,0.85,0.68,3,272,2,1,0,support,medium,0
E22622,0.74,0.52,3,213,3,0,0,support,medium,0
E22623,0.23,0.75,6,220,3,0,0,support,medium,0
E22624,0.62,0.51,4,274,2,0,0,support,medium,0
E22625,0.36,0.56,6,242,6,0,0,support,medium,0
E22626,0.7,0.83,4,182,3,0,0,support,medium,0
E22627,0.57,0.75,5,172,4,0,0,support,medium,0
E22628,0.83,0.99,3,226,3,0,0,support,medium,0
E22629,0.71,0.96,3,132,2,0,0,support,medium,0
E22630,0.23,0.72,6,121,3,0,0,support,medium,0
E22631,0.59,0.69,4,207,2,0,0,technical,medium,0
E22632,0.69,0.61,2,141,3,0,0,technical,medium,0
E22633,0.63,0.81,5,189,3,0,0,technical,medium,0
E22634,0.9,0.59,6,269,4,1,0,management,medium,0
E22635,0.31,0.57,4,200,4,0,0,IT,medium,0
E22636,0.92,0.62,3,199,2,0,0,IT,medium,0
E22637,0.96,0.87,4,213,3,0,0,IT,medium,0
E22638,0.66,0.51,6,105,4,0,0,IT,high,0
E22639,0.48,0.97,4,141,2,0,0,IT,low,0
E22640,0.15,0.55,3,255,3,1,0,product_mng,medium,0
E22641,0.59,0.79,3,217,4,0,0,product_mng,medium,0
E22642,0.66,0.85,6,165,5,0,0,product_mng,medium,0
E22643,0.69,0.92,5,220,2,0,0,product_mng,medium,0
E22644,0.65,0.79,4,241,4,0,0,IT,medium,0
E22645,0.58,0.94,5,274,3,0,0,RandD,medium,0
E22646,0.72,0.57,4,224,4,0,0,RandD,medium,0
E22647,0.65,0.99,5,240,5,0,0,RandD,medium,0
E22648,0.63,0.77,5,210,3,0,0,RandD,medium,0
E22649,0.55,0.87,3,215,2,0,0,RandD,medium,0
E22650,0.74,0.56,4,254,2,0,0,marketing,low,0
E22651,0.58,0.84,4,150,4,1,0,sales,low,0
E22652,0.71,0.72,4,177,3,0,0,accounting,low,0
E22653,0.83,0.37,5,101,4,1,0,support,low,0
E22654,0.63,0.52,3,183,2,0,0,technical,low,0
E22655,0.56,0.61,3,224,3,0,0,management,low,0
E22656,0.88,0.55,3,263,3,0,0,marketing,low,0
E22657,0.82,0.55,3,207,2,0,0,marketing,high,0
E22658,0.69,0.72,3,243,3,0,0,marketing,low,0
E22659,0.57,0.54,3,157,4,1,0,sales,high,0
E22660,0.75,0.69,3,242,3,0,0,sales,high,0
E22661,0.6,0.98,4,265,2,0,0,sales,low,0
E22662,0.96,0.92,3,196,4,0,0,sales,low,0
E22663,0.75,0.67,4,135,2,0,0,sales,high,0
E22664,1,0.61,6,270,3,0,0,sales,low,0
E22665,0.92,0.97,4,201,2,0,0,sales,medium,0
E22666,0.84,0.93,5,225,4,0,0,sales,high,0
E22667,0.82,0.77,4,205,3,0,0,sales,medium,0
E22668,0.74,0.42,3,131,3,0,0,sales,medium,0
E22669,0.21,0.39,2,118,4,0,0,sales,medium,0
E22670,0.62,0.64,5,187,3,0,0,sales,medium,0
E22671,0.54,0.48,3,275,2,0,0,sales,high,0
E22672,0.55,0.97,5,125,4,0,0,sales,medium,0
E22673,0.84,0.55,4,270,3,1,0,sales,medium,0
E22674,0.61,0.56,2,123,2,0,0,sales,medium,0
E22675,0.64,0.53,3,281,3,0,0,sales,high,0
E22676,0.92,0.51,3,223,2,0,0,sales,medium,0
E22677,0.86,0.87,3,268,2,0,0,sales,high,0
E22678,0.6,0.74,4,174,3,0,0,accounting,low,0
E22679,0.86,0.92,3,162,3,1,0,accounting,medium,0
E22680,0.55,0.51,3,192,3,0,0,accounting,medium,0
E22681,0.54,0.58,4,178,3,0,0,hr,medium,0
E22682,0.49,0.9,3,250,2,0,0,hr,medium,0
E22683,0.98,0.72,3,262,4,0,0,hr,low,0
E22684,0.55,0.55,5,194,3,1,0,hr,low,0
E22685,0.64,0.5,3,146,3,0,0,technical,low,0
E22686,0.54,0.53,4,245,2,0,0,technical,low,0
E22687,0.58,0.45,3,131,2,0,0,technical,low,0
E22688,0.57,0.37,3,108,4,0,0,technical,low,0
E22689,0.65,0.64,5,206,3,0,0,technical,low,0
E22690,0.6,0.4,3,146,4,1,0,technical,low,0
E22691,0.59,0.45,2,171,2,0,0,technical,low,0
E22692,0.77,0.5,4,173,2,1,0,technical,low,0
E22693,0.55,0.49,5,240,3,0,0,technical,high,0
E22694,0.5,0.6,4,199,2,0,0,technical,low,0
E22695,0.43,0.77,3,237,3,1,0,technical,low,0
E22696,0.58,0.84,3,258,4,0,0,support,low,0
E22697,0.66,0.68,4,269,3,1,0,support,low,0
E22698,0.7,0.8,5,245,4,0,0,support,high,0
E22699,0.82,0.54,4,164,3,0,0,support,low,0
E22700,0.49,0.49,4,256,3,1,0,support,low,0
E22701,0.99,0.79,4,213,3,0,0,support,low,0
E22702,0.96,0.73,3,193,3,1,0,support,high,0
E22703,0.7,0.57,3,179,2,0,0,support,low,0
E22704,0.22,0.89,6,278,5,1,0,support,medium,0
E22705,0.91,0.52,3,256,2,0,0,support,high,0
E22706,0.18,0.76,5,173,4,0,0,support,medium,0
E22707,0.84,0.68,4,179,3,0,0,technical,high,0
E22708,0.66,0.38,4,145,5,0,0,technical,medium,0
E22709,0.49,0.65,3,168,4,0,0,technical,medium,0
E22710,0.88,0.89,4,213,3,0,0,management,medium,0
E22711,0.69,0.91,6,150,5,0,0,IT,medium,0
E22712,0.83,0.75,3,262,3,0,0,IT,medium,0
E22713,0.56,0.84,4,149,4,1,0,IT,medium,0
E22714,0.95,0.77,5,139,2,0,0,IT,medium,0
E22715,0.56,1,3,272,2,0,0,IT,medium,0
E22716,0.93,0.73,3,252,4,0,0,product_mng,high,0
E22717,0.84,0.52,3,232,4,0,0,product_mng,low,0
E22718,0.84,0.48,3,266,2,0,0,product_mng,medium,0
E22719,0.52,0.65,4,264,3,0,0,product_mng,medium,0
E22720,0.98,0.8,4,142,2,0,0,IT,medium,0
E22721,0.66,0.64,5,208,4,0,0,RandD,medium,0
E22722,0.92,0.49,5,178,2,1,0,RandD,medium,0
E22723,0.71,0.8,5,192,3,0,0,RandD,medium,0
E22724,0.65,0.92,4,242,2,0,0,RandD,medium,0
E22725,0.23,0.47,4,277,5,0,0,RandD,medium,0
E22726,0.71,0.97,3,173,2,1,0,marketing,medium,0
E22727,0.21,0.65,4,276,6,0,0,marketing,high,0
E22728,0.7,0.72,2,189,3,0,0,sales,low,0
E22729,0.9,0.5,4,139,2,0,0,accounting,low,0
E22730,0.6,0.52,5,140,3,0,0,support,low,0
E22731,0.58,0.63,5,191,3,1,0,technical,high,0
E22732,0.73,0.72,5,178,2,0,0,management,low,0
E22733,0.56,0.67,4,184,3,0,0,marketing,low,0
E22734,0.97,0.57,3,144,3,0,0,marketing,low,0
E22735,0.92,0.91,3,160,2,0,0,marketing,high,0
E22736,0.77,0.68,3,225,2,0,0,sales,low,0
E22737,0.97,0.81,5,266,2,0,0,sales,low,0
E22738,0.7,0.69,5,154,2,0,0,sales,low,0
E22739,0.78,0.82,4,142,2,1,0,sales,low,0
E22740,0.77,0.87,3,207,4,1,0,sales,low,0
E22741,0.66,0.53,4,162,3,0,0,sales,low,0
E22742,0.25,0.98,6,287,5,1,0,sales,low,0
E22743,0.89,0.87,2,270,6,1,0,sales,medium,0
E22744,0.15,0.66,5,160,4,1,0,sales,medium,0
E22745,0.26,0.91,6,113,2,0,0,sales,medium,0
E22746,0.74,0.58,4,178,4,0,0,sales,medium,0
E22747,0.52,0.83,3,153,2,0,0,sales,medium,0
E22748,0.95,0.62,4,255,2,0,0,sales,medium,0
E22749,0.66,0.82,4,257,3,1,0,sales,medium,0
E22750,0.79,0.66,4,243,3,0,0,sales,medium,0
E22751,0.98,0.94,3,179,3,0,0,sales,medium,0
E22752,0.4,0.37,3,123,2,0,0,sales,medium,0
E22753,1,0.68,3,132,2,0,0,sales,medium,0
E22754,0.71,0.79,3,134,3,0,0,sales,medium,0
E22755,0.48,0.45,3,277,2,1,0,accounting,high,0
E22756,0.76,1,5,265,2,0,0,accounting,low,0
E22757,0.61,0.62,4,269,4,0,0,accounting,medium,0
E22758,0.74,0.9,4,156,4,0,0,hr,medium,0
E22759,0.24,0.94,6,237,5,0,0,hr,medium,0
E22760,0.79,0.97,3,271,2,0,0,hr,medium,0
E22761,0.75,0.98,3,206,2,0,0,hr,low,0
E22762,0.6,0.98,4,192,3,0,0,technical,low,0
E22763,0.72,0.95,4,230,3,0,0,technical,low,0
E22764,1,0.6,4,261,3,0,0,technical,low,0
E22765,0.55,0.88,3,173,3,1,0,technical,low,0
E22766,0.3,0.98,2,109,4,1,0,technical,low,0
E22767,0.89,0.59,3,247,4,0,0,technical,low,0
E22768,0.84,0.84,5,163,3,0,0,technical,low,0
E22769,0.67,0.64,4,149,4,0,0,technical,low,0
E22770,0.15,0.48,6,218,6,0,0,technical,low,0
E22771,0.59,0.75,4,194,2,0,0,technical,low,0
E22772,0.5,0.59,4,157,2,0,0,technical,low,0
E22773,0.23,0.68,5,244,3,0,0,support,low,0
E22774,0.95,0.58,5,169,2,0,0,support,low,0
E22775,0.31,0.53,2,146,3,1,0,support,low,0
E22776,0.47,0.55,5,207,3,0,0,support,low,0
E22777,0.26,0.95,3,195,5,0,0,support,low,0
E22778,0.55,0.64,6,148,4,0,0,support,low,0
E22779,0.89,0.58,3,272,2,0,0,support,low,0
E22780,0.88,0.68,3,185,2,0,0,support,low,0
E22781,0.98,0.62,5,260,2,1,0,support,low,0
E22782,0.96,0.48,3,182,2,1,0,support,medium,0
E22783,0.85,0.65,3,195,3,0,0,support,medium,0
E22784,0.96,0.85,3,168,3,0,0,technical,medium,0
E22785,0.85,0.88,3,198,4,1,0,technical,medium,0
E22786,0.59,0.93,5,172,2,0,0,technical,medium,0
E22787,0.51,0.5,4,216,2,1,0,management,medium,0
E22788,0.5,0.75,3,232,2,0,0,IT,medium,0
E22789,0.53,0.59,3,148,3,0,0,IT,medium,0
E22790,0.44,0.83,4,210,2,0,0,IT,medium,0
E22791,0.99,0.55,3,197,2,0,0,IT,medium,0
E22792,0.73,0.83,4,241,3,0,0,IT,medium,0
E22793,0.51,0.71,5,154,2,0,0,product_mng,medium,0
E22794,0.5,0.84,3,259,2,0,0,product_mng,high,0
E22795,0.52,0.76,4,106,2,1,0,product_mng,low,0
E22796,0.74,0.74,5,262,2,0,0,product_mng,medium,0
E22797,0.69,0.89,2,202,2,0,0,IT,medium,0
E22798,0.22,0.65,5,174,5,1,0,RandD,medium,0
E22799,0.49,0.89,4,240,2,0,0,RandD,medium,0
E22800,0.7,0.57,5,247,3,0,0,RandD,low,0
E22801,0.68,0.63,4,148,3,0,0,RandD,low,0
E22802,0.66,0.84,5,187,2,1,0,RandD,low,0
E22803,0.99,0.58,4,183,3,0,0,marketing,low,0
E22804,0.88,0.59,4,240,2,0,0,sales,low,0
E22805,0.2,0.54,4,149,3,0,0,accounting,low,0
E22806,0.56,0.44,2,130,3,0,0,support,low,0
E22807,0.68,0.85,4,203,2,0,0,technical,low,0
E22808,0.85,0.6,3,218,3,0,0,management,low,0
E22809,0.95,0.95,4,204,3,1,0,marketing,low,0
E22810,0.6,0.77,4,163,3,1,0,marketing,low,0
E22811,0.61,0.53,4,183,3,0,0,marketing,low,0
E22812,0.55,0.55,4,211,4,0,0,sales,low,0
E22813,0.64,0.78,5,156,5,1,0,sales,low,0
E22814,0.64,0.6,3,196,3,0,0,sales,low,0
E22815,0.87,0.54,4,162,2,0,0,sales,low,0
E22816,0.2,0.9,3,218,4,0,0,sales,low,0
E22817,0.99,0.64,4,135,2,1,0,sales,low,0
E22818,0.96,0.7,2,273,3,0,0,sales,low,0
E22819,0.53,0.65,3,241,3,0,0,sales,low,0
E22820,0.7,0.39,6,285,4,0,0,sales,low,0
E22821,0.68,0.61,6,236,3,0,0,sales,medium,0
E22822,0.96,0.48,4,222,3,0,0,sales,medium,0
E22823,0.64,0.64,4,242,3,0,0,sales,medium,0
E22824,0.86,0.65,5,166,3,0,0,sales,medium,0
E22825,0.87,0.84,3,172,3,0,0,sales,medium,0
E22826,0.53,0.56,4,249,2,0,0,sales,medium,0
E22827,0.72,0.98,4,180,2,0,0,sales,medium,0
E22828,0.83,0.59,4,197,4,0,0,sales,medium,0
E22829,0.97,0.54,5,185,2,0,0,sales,medium,0
E22830,0.92,0.76,3,171,2,0,0,sales,medium,0
E22831,0.82,0.95,6,191,6,0,0,accounting,medium,0
E22832,0.59,0.56,4,250,2,0,0,accounting,medium,0
E22833,0.84,0.95,5,199,3,0,0,accounting,high,0
E22834,0.71,0.84,3,139,2,0,0,hr,low,0
E22835,0.49,0.98,3,224,3,0,0,hr,medium,0
E22836,0.78,0.61,3,227,3,0,0,hr,medium,0
E22837,0.84,0.81,4,198,2,0,0,hr,medium,0
E22838,0.85,0.96,5,165,5,0,0,technical,medium,0
E22839,0.87,0.93,4,199,3,0,0,technical,low,0
E22840,0.94,0.84,5,203,3,0,0,technical,low,0
E22841,0.82,0.97,4,243,3,1,0,technical,low,0
E22842,0.78,0.78,3,135,3,0,0,technical,low,0
E22843,0.47,0.55,4,100,4,1,0,technical,low,0
E22844,0.5,0.48,2,150,3,1,0,technical,low,0
E22845,0.75,0.82,4,252,3,0,0,technical,low,0
E22846,0.36,0.39,3,98,3,0,0,technical,low,0
E22847,0.91,0.61,3,262,3,0,0,technical,low,0
E22848,0.87,0.68,3,257,3,0,0,technical,low,0
E22849,0.97,0.94,3,160,3,0,0,support,low,0
E22850,0.71,0.65,3,190,3,0,0,support,low,0
E22851,0.83,0.65,3,231,2,0,0,support,low,0
E22852,0.42,0.51,3,190,4,0,0,support,low,0
E22853,0.53,0.51,4,181,3,0,0,support,low,0
E22854,0.56,0.88,4,273,3,0,0,support,low,0
E22855,0.26,0.7,5,214,6,1,0,support,low,0
E22856,0.53,0.49,4,192,2,0,0,support,low,0
E22857,0.99,0.73,4,224,2,0,0,support,low,0
E22858,0.48,0.43,3,96,3,0,0,support,low,0
E22859,0.91,0.5,3,276,4,0,0,support,low,0
E22860,0.76,0.79,3,162,2,1,0,technical,medium,0
E22861,0.67,0.8,4,190,4,0,0,technical,medium,0
E22862,0.58,0.6,4,147,3,0,0,technical,medium,0
E22863,0.57,0.78,4,143,3,0,0,management,medium,0
E22864,0.55,0.57,5,280,6,1,0,IT,medium,0
E22865,0.79,0.49,3,137,2,0,0,IT,medium,0
E22866,0.48,0.98,3,259,6,0,0,IT,medium,0
E22867,0.68,0.69,4,176,3,1,0,IT,medium,0
E22868,0.19,0.64,5,231,4,1,0,IT,medium,0
E22869,0.99,0.48,3,104,3,0,0,product_mng,medium,0
E22870,0.3,0.76,5,224,2,0,0,product_mng,medium,0
E22871,0.81,0.85,4,202,3,1,0,product_mng,medium,0
E22872,0.58,0.74,4,180,3,0,0,product_mng,high,0
E22873,0.74,0.61,3,228,2,1,0,IT,low,0
E22874,0.59,0.74,5,165,2,0,0,RandD,medium,0
E22875,0.46,0.63,2,177,6,0,0,RandD,medium,0
E22876,0.58,0.43,3,194,2,1,0,RandD,medium,0
E22877,0.77,0.95,3,192,4,1,0,RandD,medium,0
E22878,0.79,0.77,4,171,2,0,0,RandD,low,0
E22879,0.51,0.95,3,187,2,0,0,marketing,low,0
E22880,0.7,0.58,3,205,3,0,0,sales,low,0
E22881,0.84,0.73,5,230,4,1,0,accounting,low,0
E22882,0.19,0.9,5,172,2,0,0,support,low,0
E22883,0.9,0.52,4,167,3,1,0,technical,low,0
E22884,0.19,0.91,5,145,3,0,0,management,low,0
E22885,0.96,0.53,3,166,3,0,0,marketing,low,0
E22886,0.87,1,3,148,3,0,0,marketing,low,0
E22887,0.5,0.89,5,223,3,0,0,marketing,low,0
E22888,0.88,0.58,2,123,4,0,0,sales,low,0
E22889,0.55,0.99,3,158,3,0,0,sales,low,0
E22890,0.89,0.86,3,223,2,0,0,sales,low,0
E22891,0.58,0.69,3,252,3,0,0,sales,low,0
E22892,0.58,0.96,5,143,2,0,0,sales,low,0
E22893,0.34,0.88,5,131,6,0,0,sales,low,0
E22894,0.54,0.65,5,206,4,1,0,sales,low,0
E22895,0.59,0.54,4,210,3,0,0,sales,low,0
E22896,0.88,0.96,4,262,3,0,0,sales,medium,0
E22897,0.72,0.69,4,147,3,0,0,sales,medium,0
E22898,0.79,0.75,4,259,3,0,0,sales,medium,0
E22899,0.51,0.73,4,174,3,0,0,sales,medium,0
E22900,0.84,0.84,3,150,4,0,0,sales,medium,0
E22901,0.95,0.67,4,219,2,0,0,sales,medium,0
E22902,0.58,0.88,5,178,4,0,0,sales,medium,0
E22903,0.69,0.98,3,269,3,1,0,sales,medium,0
E22904,0.17,0.64,6,205,5,1,0,sales,medium,0
E22905,0.81,0.72,3,232,3,1,0,sales,medium,0
E22906,0.41,0.5,3,193,3,0,0,sales,medium,0
E22907,0.12,0.42,3,110,2,0,0,accounting,medium,0
E22908,0.71,0.6,4,208,3,0,0,accounting,high,0
E22909,0.32,0.69,5,157,4,0,0,accounting,low,0
E22910,0.83,0.98,5,187,4,0,0,hr,medium,0
E22911,0.74,0.92,4,226,3,0,0,hr,medium,0
E22912,0.67,0.85,4,266,3,0,0,hr,medium,0
E22913,0.85,0.56,3,159,3,0,0,hr,medium,0
E22914,0.49,0.75,4,259,3,1,0,technical,low,0
E22915,0.7,0.74,4,150,3,1,0,technical,low,0
E22916,0.44,0.58,4,152,3,0,0,technical,low,0
E22917,0.5,0.87,5,245,2,0,0,technical,low,0
E22918,0.63,0.74,5,227,2,0,0,technical,low,0
E22919,0.87,0.77,4,261,3,0,0,technical,low,0
E22920,0.82,0.53,4,162,3,1,0,technical,low,0
E22921,0.97,0.89,4,193,3,0,0,technical,low,0
E22922,0.9,0.81,4,144,2,0,0,technical,low,0
E22923,0.41,0.5,6,151,2,0,0,technical,low,0
E22924,0.58,0.94,4,225,2,0,0,technical,low,0
E22925,0.77,0.5,5,170,2,0,0,support,low,0
E22926,0.89,0.75,4,246,3,1,0,support,low,0
E22927,0.64,0.72,4,254,3,0,0,support,low,0
E22928,0.31,0.79,2,193,4,0,0,support,low,0
E22929,0.6,0.88,4,175,3,0,0,support,low,0
E22930,0.2,1,3,123,4,0,0,support,low,0
E22931,0.13,0.6,3,178,5,0,0,support,low,0
E22932,0.95,0.9,3,259,2,0,0,support,low,0
E22933,0.15,0.96,5,201,6,0,0,support,low,0
E22934,0.22,0.98,4,185,3,0,0,support,low,0
E22935,0.33,0.51,2,166,3,0,0,support,medium,0
E22936,0.23,0.96,4,213,4,0,0,technical,medium,0
E22937,0.85,0.79,4,138,2,0,0,technical,medium,0
E22938,0.79,0.57,3,168,2,0,0,technical,medium,0
E22939,0.6,0.6,4,197,3,0,0,management,medium,0
E22940,0.89,0.74,5,220,3,0,0,IT,medium,0
E22941,0.65,0.92,3,101,3,1,0,IT,medium,0
E22942,0.61,0.7,4,175,3,1,0,IT,medium,0
E22943,0.4,0.79,5,181,5,0,0,IT,medium,0
E22944,0.49,0.57,3,157,3,0,0,IT,medium,0
E22945,0.95,0.75,3,247,2,0,0,product_mng,medium,0
E22946,0.85,1,5,244,2,0,0,product_mng,medium,0
E22947,0.24,0.39,4,152,5,0,0,product_mng,high,0
E22948,0.85,0.99,5,176,4,0,0,product_mng,low,0
E22949,0.99,0.98,5,241,2,0,0,IT,medium,0
E22950,0.49,0.49,4,240,2,0,0,RandD,medium,0
E22951,0.56,0.73,3,226,3,0,0,RandD,medium,0
E22952,0.65,0.66,6,240,4,0,0,RandD,medium,0
E22953,0.62,0.68,3,253,5,1,0,RandD,low,0
E22954,0.78,0.68,4,174,3,1,0,RandD,low,0
E22955,0.54,0.7,3,213,2,0,0,marketing,low,0
E22956,0.61,0.77,4,195,2,0,0,sales,low,0
E22957,0.49,0.99,6,230,4,0,0,accounting,low,0
E22958,0.29,0.85,2,248,6,1,0,support,low,0
E22959,0.64,0.79,4,274,2,1,0,technical,low,0
E22960,0.93,0.94,4,217,2,0,0,management,low,0
E22961,0.16,0.66,6,229,6,0,0,marketing,low,0
E22962,0.68,0.85,5,173,3,0,0,marketing,low,0
E22963,0.71,0.8,2,146,4,0,0,marketing,low,0
E22964,0.62,0.82,5,151,5,0,0,sales,low,0
E22965,0.74,0.75,2,137,3,1,0,sales,low,0
E22966,0.81,0.5,3,198,3,0,0,sales,low,0
E22967,0.2,0.82,4,190,5,0,0,sales,low,0
E22968,0.51,0.91,4,206,3,0,0,sales,low,0
E22969,0.55,0.99,4,238,3,0,0,sales,low,0
E22970,0.45,0.41,3,193,2,1,0,sales,low,0
E22971,0.91,0.61,4,176,3,0,0,sales,low,0
E22972,0.73,0.59,6,121,5,0,0,sales,low,0
E22973,0.98,0.88,4,145,2,0,0,sales,low,0
E22974,0.62,0.65,4,212,3,1,0,sales,medium,0
E22975,0.57,0.62,3,198,4,0,0,sales,medium,0
E22976,0.99,0.57,3,189,4,1,0,sales,medium,0
E22977,0.82,0.68,2,200,3,0,0,sales,medium,0
E22978,0.24,0.81,4,217,5,0,0,sales,medium,0
E22979,0.84,0.73,5,245,3,0,0,sales,medium,0
E22980,0.9,0.55,3,260,3,0,0,sales,medium,0
E22981,0.13,0.73,5,206,5,0,0,sales,medium,0
E22982,0.6,0.67,3,249,2,0,0,sales,medium,0
E22983,0.72,0.87,4,154,2,1,0,accounting,medium,0
E22984,0.68,0.61,4,147,3,0,0,accounting,medium,0
E22985,0.51,0.72,3,148,2,0,0,accounting,medium,0
E22986,0.74,0.58,3,220,2,0,0,hr,high,0
E22987,0.86,0.73,3,241,3,0,0,hr,low,0
E22988,0.85,0.51,3,242,3,0,0,hr,medium,0
E22989,0.63,0.85,2,156,3,1,0,hr,medium,0
E22990,0.74,0.87,3,155,3,0,0,technical,medium,0
E22991,0.6,0.5,3,211,3,0,0,technical,medium,0
E22992,0.69,0.82,4,137,2,1,0,technical,low,0
E22993,0.56,0.96,2,269,2,0,0,technical,low,0
E22994,0.5,0.67,2,142,3,0,0,technical,low,0
E22995,0.84,0.5,5,267,2,0,0,technical,low,0
E22996,0.93,0.48,5,134,6,0,0,technical,low,0
E22997,0.12,0.5,5,287,4,0,0,technical,low,0
E22998,0.52,0.58,4,134,3,0,0,technical,low,0
E22999,0.6,0.54,3,185,2,0,0,technical,low,0
E23000,0.71,1,3,181,4,0,0,technical,medium,0
E23001,0.21,0.81,5,169,4,0,0,support,medium,0
E23002,0.15,0.84,3,201,6,0,0,support,medium,0
E23003,0.38,0.55,2,215,6,0,0,support,medium,0
E23004,0.27,0.86,3,222,5,0,0,support,medium,0
E23005,0.86,0.64,4,137,2,0,0,support,medium,0
E23006,0.17,0.52,6,176,5,0,0,support,medium,0
E23007,0.66,0.69,3,257,2,0,0,support,medium,0
E23008,0.95,0.51,3,224,4,0,0,support,medium,0
E23009,0.59,0.92,5,226,3,0,0,support,medium,0
E23010,0.49,0.61,5,196,3,0,0,support,medium,0
E23011,0.9,0.88,5,256,4,0,0,support,medium,0
E23012,0.98,0.81,3,153,4,0,0,technical,medium,0
E23013,0.52,1,4,221,3,0,0,technical,medium,0
E23014,0.12,0.95,3,236,3,0,0,technical,medium,0
E23015,0.91,0.67,5,137,3,0,0,management,medium,0
E23016,0.99,0.62,4,256,2,0,0,IT,medium,0
E23017,0.49,0.8,4,161,2,0,0,IT,medium,0
E23018,0.92,0.51,4,167,3,1,0,IT,medium,0
E23019,0.21,0.84,3,194,2,0,0,IT,medium,0
E23020,0.89,0.9,3,231,3,0,0,IT,medium,0
E23021,0.84,0.81,4,152,2,1,0,product_mng,medium,0
E23022,0.72,0.68,3,150,3,1,0,product_mng,medium,0
E23023,0.57,0.46,3,207,3,0,0,product_mng,medium,0
E23024,0.9,0.69,4,172,3,0,0,product_mng,medium,0
E23025,0.59,0.75,2,273,2,0,0,IT,high,0
E23026,0.97,0.69,4,134,3,0,0,RandD,high,0
E23027,0.56,0.85,3,109,2,0,0,RandD,high,0
E23028,0.78,0.59,4,124,3,1,0,RandD,high,0
E23029,0.64,0.72,4,253,4,0,0,RandD,high,0
E23030,0.58,0.9,5,224,3,0,0,RandD,high,0
E23031,0.68,0.58,3,217,2,0,0,marketing,high,0
E23032,0.82,0.73,3,148,4,0,0,sales,high,0
E23033,0.83,0.78,5,240,3,0,0,accounting,high,0
E23034,0.49,0.49,2,226,3,0,0,support,high,0
E23035,0.57,0.95,4,176,3,0,0,technical,high,0
E23036,0.66,0.93,4,248,3,0,0,management,high,0
E23037,0.78,0.6,2,206,2,0,0,marketing,low,0
E23038,0.55,0.8,3,192,3,1,0,marketing,low,0
E23039,0.98,0.62,3,140,4,0,0,marketing,low,0
E23040,0.89,0.51,4,141,3,0,0,sales,low,0
E23041,0.67,0.83,3,220,3,0,0,sales,low,0
E23042,1,0.49,4,140,3,0,0,sales,low,0
E23043,0.67,0.44,4,194,2,1,0,sales,low,0
E23044,0.2,0.98,2,228,3,0,0,sales,low,0
E23045,0.71,0.87,4,238,3,0,0,sales,low,0
E23046,0.65,0.91,3,207,3,0,0,sales,low,0
E23047,0.82,0.82,4,164,2,0,0,sales,low,0
E23048,0.48,0.89,3,224,3,0,0,sales,low,0
E23049,0.96,0.9,4,201,3,0,0,sales,low,0
E23050,0.52,0.63,3,171,2,0,0,sales,low,0
E23051,0.24,0.78,5,131,5,0,0,sales,low,0
E23052,0.92,0.95,6,239,4,0,0,sales,medium,0
E23053,0.66,0.89,3,202,3,1,0,sales,medium,0
E23054,0.93,0.68,3,137,3,1,0,sales,medium,0
E23055,0.77,0.59,4,153,3,0,0,sales,medium,0
E23056,0.6,0.48,4,219,4,1,0,sales,medium,0
E23057,0.78,0.49,3,194,3,1,0,sales,medium,0
E23058,0.6,0.53,4,228,3,0,0,sales,medium,0
E23059,0.31,1,4,177,5,0,0,accounting,medium,0
E23060,0.49,0.68,3,181,3,0,0,accounting,medium,0
E23061,0.33,0.95,4,280,3,0,0,accounting,medium,0
E23062,0.76,0.91,3,133,2,0,0,hr,medium,0
E23063,0.65,0.63,3,237,3,0,0,hr,medium,0
E23064,0.88,0.75,5,152,3,0,0,hr,high,0
E23065,0.52,0.92,5,280,6,1,0,hr,high,0
E23066,0.48,0.5,6,253,4,0,0,technical,high,0
E23067,0.2,0.59,5,105,4,0,0,technical,high,0
E23068,0.93,0.84,3,159,3,0,0,technical,high,0
E23069,0.55,0.92,4,257,2,0,0,technical,high,0
E23070,0.73,0.64,3,202,4,0,0,technical,high,0
E23071,0.57,0.56,3,241,3,0,0,technical,high,0
E23072,0.63,0.8,3,267,3,0,0,technical,low,0
E23073,0.23,0.88,4,175,6,0,0,technical,low,0
E23074,0.93,0.53,3,257,2,1,0,technical,low,0
E23075,0.78,0.86,4,240,3,0,0,technical,low,0
E23076,0.75,0.73,5,181,3,1,0,technical,low,0
E23077,0.61,0.82,3,271,3,0,0,support,low,0
E23078,0.36,0.97,5,151,3,0,0,support,low,0
E23079,0.59,0.67,2,168,3,0,0,support,low,0
E23080,0.78,0.63,4,265,3,0,0,support,medium,0
E23081,0.93,0.53,5,204,2,0,0,support,medium,0
E23082,0.67,0.72,4,223,3,0,0,support,medium,0
E23083,0.52,0.63,4,136,2,0,0,support,medium,0
E23084,0.69,0.95,5,184,2,0,0,support,medium,0
E23085,0.25,0.8,5,186,4,1,0,support,medium,0
E23086,0.4,0.43,3,128,3,0,0,support,medium,0
E23087,0.98,0.83,5,211,3,0,0,support,medium,0
E23088,0.92,0.89,4,236,4,1,0,technical,medium,0
E23089,0.57,0.98,3,214,2,0,0,technical,medium,0
